word,base_df,base_slope,disc_df,val_df,disc_ratio,val_ratio,in_dict,is_seed,is_control,disc_rank
display,0.1455085925117686,0.004084329833962295,0.1954966418167106,0.28157447660333457,1.3083409942377136,1.8690775858943665,True,False,False,1768
fringe,0.011755212418733816,-0.021027261572274164,0.013410857392900986,0.013790780432824994,1.3079291435515432,1.4027509253992454,True,False,False,1769
mollweide,0.002849523608877834,0.03280508699532487,0.004612774084618047,0.006699172239664743,1.3079284356626757,1.7788888137915844,False,False,False,1770
schilke,0.0022275404480549816,-0.04122399966904449,0.0022283782538812403,0.0012258098169109592,1.3077813031708458,0.7812247949646693,False,False,False,1771
returned,0.03900437490400325,-0.02061096282075164,0.04460977865596179,0.05368424961916095,1.3076747092090295,1.6399061628489189,True,False,False,1772
mannheim,0.0037319996035891185,-0.048535457641019936,0.0035595155772382243,0.0021386469146106096,1.3075573256386603,0.8656977579349604,False,False,False,1773
concentrating,0.011369177509761966,-0.056791294974374414,0.010276088386321259,0.012541131645628775,1.3074218325476905,1.7875282770219054,False,False,False,1774
sulfur,0.008544136159908346,0.019352258767992524,0.012666462700555194,0.018754952159619715,1.3072463055246957,1.8621251975129829,False,False,False,1775
closely,0.19108645246909287,-0.005978207657389507,0.2402674215817348,0.3534523255662877,1.3071967423183748,1.94611956040493,True,False,False,1776
preshock,0.0021000997746056863,-0.05343276507323852,0.0019396262767254447,0.0011475666371081321,1.3071163238247054,0.860568020012172,False,False,False,1777
eluded,0.0021434604742577275,0.0016706648021060416,0.0028323367234252697,0.0014344582963851651,1.3071133810911377,0.6597891704173289,False,False,False,1778
approximates,0.025369145941451253,0.010753380188280889,0.035559364950169245,0.044630033681296706,1.3070502383136129,1.605555163101973,False,False,False,1779
dilutes,0.007243012463897643,-0.0019305362197223758,0.009346956359975246,0.01356277716236356,1.306774708386735,1.9035135568176247,False,False,False,1780
stochasticity,0.011078932239378024,0.021066554662166375,0.016602070962479766,0.025473479190271688,1.3067583528428657,1.922308593485846,False,False,False,1781
lam,0.01214109747808691,0.005365460485809427,0.016425124305506446,0.012255658060146847,1.306485171189485,0.964433029334737,True,False,False,1782
attributing,0.005980948213054836,0.013973668454243892,0.008553454733274863,0.013169319173700409,1.3059454997373054,1.9552821746280038,False,False,False,1783
ysos,0.014328700765190282,-0.05170645427703401,0.01336990532943037,0.01771292981673006,1.3058232577364057,1.9184837490509337,False,False,False,1784
gundlach,0.002387095333414982,0.029204533127096845,0.003768717523890371,0.0015909446559908196,1.3058158446738661,0.5199680801309539,False,False,False,1785
overline,0.017431366667755126,-0.02276829781986724,0.01962069064985892,0.0065200669642552014,1.3051360983636138,0.45391011394495595,True,False,False,1786
accurately,0.17711564038065358,0.01050647565865887,0.2474871095558834,0.3107999363220989,1.3050789689400621,1.6048680089468208,True,False,False,1787
interrelated,0.002572952967038472,-0.006023671489855198,0.0032284523914644825,0.0014083772364508894,1.3048687977786948,0.5761340609991275,True,False,False,1788
boogert,0.0022704453314719452,0.010862005546669025,0.00317934545710989,0.002008241614939231,1.304860730214658,0.8065063403315722,False,False,False,1789
clip,0.004112708916877682,0.013986487201347667,0.0058770467321797885,0.007974902086795237,1.3048137329804725,1.7217346750569265,True,False,False,1790
gong,0.008542713825881117,0.04161669304611131,0.014606906219520155,0.01905447234093693,1.304613991779889,1.5659320661785139,True,False,False,1791
deterministic,0.017734733975708898,-0.0038271628116232303,0.022567728692812067,0.037924761169225094,1.3045686137957908,2.2091548542796735,True,False,False,1792
pcf,0.002704526701088907,0.0289826806362433,0.004259422673579224,0.006620929059861915,1.3044992872409327,1.9135420306060205,False,False,False,1793
emulates,0.002070716349182013,0.05019279448045585,0.0037432579599481885,0.004557261200237475,1.3044853179065197,1.4364696424259813,False,False,False,1794
chondrite,0.003924417045432465,-0.0005258248722116132,0.005101667040777127,0.004256718983752617,1.3044316151907118,1.0895343101898451,True,False,False,1795
oppositely,0.008994735200590308,-0.044156924093557,0.008805332082402029,0.009759624610571066,1.3043933080039494,1.5792473361145234,True,False,False,1796
finn,0.0038516046693955197,-0.02870603879924318,0.004168457578989128,0.004105936857926368,1.3042725804371758,1.360626712421905,True,False,False,1797
sturm,0.006460663603263564,-0.011552920714618149,0.007816673008905234,0.007101796606237687,1.3042406118339265,1.2126591388600265,False,False,False,1798
normalizing,0.025418915142382537,-0.0011631470409362572,0.03289799640022016,0.047482859607896465,1.3040549790562355,1.8865730041691515,False,False,False,1799
starspot,0.004279242999997395,-0.038962673663485346,0.004331723929963784,0.005677526722929958,1.3040135480392208,1.8476643042016552,False,False,False,1800
icarus,0.0031854487228015413,-0.013014784308846962,0.0038169183614800775,0.002216890094413437,1.3040128503569293,0.7773518938006755,True,False,False,1801
potassium,0.004851193025450242,-0.034590309500499475,0.005051654009657649,0.005412231944289169,1.3038586609020906,1.4969871749346115,True,False,False,1802
justifiable,0.002813629307503595,0.02967215010561953,0.004448601636878505,0.0014344582963851651,1.3037511556139136,0.39617422187145107,True,False,False,1803
nea,0.0023260075437252616,-0.004036583301829496,0.0029532918657819793,0.00314664187413757,1.3034374004984046,1.4000297315719334,True,False,False,1804
crystallization,0.0038491602845339883,0.029153030047258832,0.006063054356801968,0.006389661664583823,1.3032536957742458,1.2956669052599141,True,False,False,1805
abilities,0.00383251907988574,0.030596028820025233,0.006093044404568581,0.0056752846332809425,1.3031069329616134,1.141715736032092,False,False,False,1806
finely,0.011506554030375184,-0.029677570857271636,0.012360317175815823,0.018528168943639654,1.3027514593744693,2.072249605693479,True,False,False,1807
blindern,0.002573332830985954,0.014863372076447284,0.003692338832063824,0.002086484794742058,1.3027094507588208,0.7145803660367578,False,False,False,1808
randomization,0.00409557867114251,-0.033600337154447844,0.004288506624580951,0.006313660574430011,1.3026917995362917,2.0511702376943997,True,False,False,1809
tied,0.043553916357406956,-0.014432300685735212,0.05165650855405368,0.09212370769881079,1.30268370844596,2.3912285019943504,True,False,False,1810
refitting,0.002767456350772429,-0.024960647916354616,0.003064732992107384,0.006508658496696393,1.3024876964743581,2.9077228840319935,False,False,False,1811
barrow,0.004765153388725447,-0.02052647830089968,0.005430464984638655,0.004940530775823191,1.3022807423519853,1.234440842183537,True,False,False,1812
telluric,0.030562912191326765,-0.04302958515559961,0.030088312095917044,0.03602918615607885,1.302182682936752,1.6994311142781897,True,False,False,1813
genesis,0.005062214010525073,0.0018062896847840036,0.006669278068258213,0.005229664524749239,1.3020849616570342,1.0173383238218576,True,False,False,1814
pilyugin,0.0031743232507625715,-0.021160769262863893,0.0036018267858561707,0.0017735120755307495,1.3019871798374711,0.668802741928624,False,False,False,1815
aims,0.05842232895134647,0.04728544437766233,0.1034333327172753,0.11768987270334805,1.3019637824738137,1.3477392084556195,False,False,False,1816
quark,0.03076090378183393,-0.04293916638255259,0.030295701849039416,0.030853925840847174,1.3019535989223858,1.4448454868882687,True,False,False,1817
feh,0.003251495983024761,0.007431468027231497,0.004442258959524302,0.004776098092789116,1.3017939655103823,1.3789760671439317,False,False,False,1818
causing,0.10385102849879084,0.006587042753559886,0.14108508132782308,0.18734736942775726,1.3015942902581723,1.705770929855524,True,False,False,1819
contributor,0.022135689753638187,-0.013098308017225198,0.026459755455496732,0.03880376890287578,1.3015719050961074,1.9594459795881078,True,False,False,1820
mismatches,0.00791396350591235,0.014626820025065221,0.011327081651788865,0.02509917797328203,1.3014687091343933,2.800725228157591,False,False,False,1821
masked,0.04921998374230233,0.004186598213855796,0.06581737492894052,0.09797278941234933,1.3013097497645874,1.9209195075567367,True,False,False,1822
resemblance,0.01793277491870398,-0.0026045356893943023,0.022942009183968638,0.02146289821348636,1.3011768634160996,1.223645225560552,True,False,False,1823
ludwig,0.009357930524918854,0.0027493399511106078,0.012394473513549793,0.011379090435458908,1.3010294177402355,1.1878963160213916,True,False,False,1824
magnetar,0.01868655466731011,-0.005439647214411506,0.02346587572010121,0.028270878872186236,1.3009577346769103,1.584493816341617,False,False,False,1825
evaluates,0.014390839167995759,0.035391145540283005,0.023563361201096245,0.04553452841694047,1.3009031225543524,2.342114917617211,False,False,False,1826
sgb,0.00318831400548059,-0.04273565437319405,0.0031411116839339314,0.002867696538288957,1.300652781441041,1.293394189552928,False,False,False,1827
apsidal,0.006905554154807396,-0.026949114926976804,0.0075383411445456286,0.01010662471314507,1.3006255742816946,1.8403072845049704,True,False,False,1828
evn,0.0033708155520324606,-0.036029952591195326,0.003468550482648129,0.0037147209589122317,1.3005363437893729,1.496910686072084,False,False,False,1829
fills,0.022697300081743498,-0.03645242794985308,0.023290830111183033,0.03054889944506429,1.3005074429542272,1.8347868551853932,False,False,False,1830
knebe,0.0044794945954115106,-0.05229973408000428,0.0041461693537240465,0.002399457513953367,1.3003362770333127,0.835504277803665,False,False,False,1831
behaviors,0.042541652469441055,0.015796648922203456,0.061295930132769634,0.07490100982568001,1.3002435278492686,1.5394299765705912,False,False,False,1832
representing,0.16142610979840238,0.013820812388961991,0.22961079888142816,0.31337483894801765,1.3001802422852105,1.7261191517656054,False,False,False,1833
propositions,0.004261843560823089,-0.04030193423294185,0.004263953157403655,0.00046945907881696313,1.3001211420183112,0.15515827878316393,False,False,False,1834
trains,0.0035319619581656663,0.040356314697220716,0.00596891792353477,0.009424032975555871,1.3000413882066149,1.8934128454478303,False,False,False,1835
reconciling,0.00570776310487134,-0.004520845749411295,0.007204106620094785,0.015152501763873005,1.2997988584747522,2.758716798862126,True,False,False,1836
gopal,0.002667248069177306,-0.024776807347455763,0.002951026623869764,0.0015909446559908196,1.299728128238192,0.7363008872032162,False,False,False,1837
recombines,0.0033110435280616912,-0.02338976873111611,0.0036964162675058115,0.0034437219464920387,1.2997005161048834,1.2688392128876804,False,False,False,1838
exerting,0.002611308295961635,0.052988815866425766,0.004789267693208922,0.0050913129016494415,1.2996550142795815,1.2426913129343091,False,False,False,1839
convergent,0.019386142410398592,-0.012206031505505865,0.02327307236974238,0.021263218092608217,1.2996275230184131,1.2167355522225105,True,False,False,1840
ordinarily,0.0032803622604913136,-0.045782749625071666,0.0031656651511112275,0.0011997287569766835,1.2995229074491839,0.5397198910061113,True,False,False,1841
adimensional,0.002433630183336692,-0.032897340299097286,0.002553551810683222,0.001043242397371029,1.299440677376142,0.5669846206823109,False,False,False,1842
sentence,0.0026639294218061284,-0.007149424443209212,0.0033043780349085866,0.0014344582963851651,1.2994190322746915,0.5722124919815257,True,False,False,1843
tsujikawa,0.003094101151413177,-0.03604077812079036,0.0031807046022572193,0.004583342260171751,1.299358081025389,2.012298604011681,False,False,False,1844
isosurface,0.0020240423083438984,-0.05241761385228597,0.0018704963590179867,0.0024424532559121255,1.299294810437279,1.8841108841962442,False,False,False,1845
luke,0.0023583712259390606,0.008056503050478472,0.0032289054398469256,0.006076688945372515,1.2992727886408615,2.406103100600788,True,False,False,1846
yielding,0.1112236724554854,-0.015383958273052944,0.13073234768609915,0.2807727219529181,1.2990127768005288,2.8770513353092664,True,False,False,1847
overdot,0.006786953593542766,-0.02121431048254883,0.0076806784154025325,0.005362311914069634,1.2990051685984845,0.9462151242563771,False,False,False,1848
bildsten,0.010632693717289459,-0.058519041368639536,0.009441545841624887,0.008197201123477268,1.298954776146133,1.2677847091956478,False,False,False,1849
chiappini,0.0050645549955776635,-0.035575197995130425,0.005219903892839178,0.0028689165927703302,1.2988139504774212,0.7664831013169063,False,False,False,1850
maiz,0.0024646091698658106,-0.03473838051754969,0.0025540048590656653,0.0,1.2987845821824697,0.0,False,False,False,1851
sinusoids,0.004164529152055005,-0.016292336482222072,0.004864740288270583,0.004671773853052013,1.2986305642706126,1.288424918844917,False,False,False,1852
pop,0.013987521791467589,-0.018176478052848364,0.016136283473825282,0.01964863248564587,1.298294972581472,1.6394194318231936,True,False,False,1853
thinned,0.0030708401983151074,-0.05508934026880616,0.0027868541761302225,0.004772635948658728,1.2982834016320717,2.4823531222891027,False,False,False,1854
bimodality,0.015351918853081209,-0.025268708470569324,0.016910845922988426,0.0281812272248246,1.2981774493959652,2.2754995349074747,True,False,False,1855
tielens,0.009848617743395655,-0.048825494643566496,0.009307905344559771,0.0069567187141908425,1.298096131253835,1.0697163328306951,False,False,False,1856
degrading,0.008047815432200362,-0.030610897545724696,0.008561609604158837,0.01580901244152793,1.2980438035551116,2.5481615401999655,True,False,False,1857
