marker,q,quarter,year,obs_rate,bg_rate,pi,assisted_rate,excess_ratio
crucial,5,2016Q2,2016,6.092761047893374e-05,6.30350389036468e-05,0.0,,0.9665673495032754
crucial,6,2016Q3,2016,5.7923232768180315e-05,6.330235226145138e-05,0.0,,0.9150249666702079
crucial,7,2016Q4,2016,6.583912701125147e-05,6.357079921784646e-05,0.0,,1.0356819140440854
crucial,8,2017Q1,2017,6.37177445899187e-05,6.384038458009571e-05,0.0,,0.998078959094879
crucial,9,2017Q2,2017,6.185905029302013e-05,6.411111317584903e-05,0.0,,0.9648725038254793
crucial,10,2017Q3,2017,6.535957679186901e-05,6.438298985322863e-05,0.0,,1.0151683999277863
crucial,11,2017Q4,2017,6.612338361965399e-05,6.465601948091657e-05,0.0,,1.0226949346792145
crucial,12,2018Q1,2018,6.286453126633874e-05,6.493020694824152e-05,0.0,,0.9681862144140491
crucial,13,2018Q2,2018,6.235191420376606e-05,6.520555716526611e-05,0.0,,0.9562362000179313
crucial,14,2018Q3,2018,6.203157506644222e-05,6.548207506287542e-05,0.0,,0.9473061903869103
crucial,15,2018Q4,2018,6.717434496703617e-05,6.575976559286491e-05,0.0,,1.0215113202034398
crucial,16,2019Q1,2019,6.70280982633458e-05,6.603863372802922e-05,0.0,,1.0149831163889844
crucial,17,2019Q2,2019,6.76596635338021e-05,6.631868446225089e-05,0.0,,1.0202202302778565
crucial,18,2019Q3,2019,6.956142298918755e-05,6.65999228105904e-05,0.0,,1.0444670211858897
crucial,19,2019Q4,2019,6.81242812424413e-05,6.688235380937565e-05,0.0,,1.018568835609544
crucial,20,2020Q1,2020,6.8854511639898e-05,6.71659825162918e-05,0.0066251231857163,0.0003220335640348755,1.0251396474874261
crucial,21,2020Q2,2020,6.806983325922697e-05,6.74508140104725e-05,0.0082047179568557,0.00014289755721475704,1.0091773428954967
crucial,22,2020Q3,2020,7.10718080935652e-05,6.773685339259062e-05,0.0099446543138359,0.00040308834935507006,1.0492339772803705
crucial,23,2020Q4,2020,6.612019527457598e-05,6.802410578494909e-05,0.0120938189286729,-8.940428979481115e-05,0.9720112379515562
crucial,24,2021Q1,2021,6.558458550766564e-05,6.831257633157341e-05,0.0134601634650189,-0.0001343588719756813,0.9600660526889406
crucial,25,2021Q2,2021,6.76626222347682e-05,6.86022701983033e-05,0.015056340729309,6.1934830681107064e-06,0.9863029610999909
crucial,26,2021Q3,2021,6.706723001391628e-05,6.88931925728854e-05,0.0169425234059064,-3.888075084882302e-05,0.9734957476816399
crucial,27,2021Q4,2021,6.890627805160632e-05,6.918534866506577e-05,0.0186303001379809,5.420595427031281e-05,0.9959663336408051
crucial,28,2022Q1,2022,6.894329597073134e-05,6.947874370668382e-05,0.020437028289517,4.327886139663538e-05,0.9922933589845413
crucial,29,2022Q2,2022,6.598736096102128e-05,6.977338295176569e-05,0.0224213957963651,-9.908416834119145e-05,0.9457383054887608
crucial,30,2022Q3,2022,7.088194510237891e-05,7.006927167661795e-05,0.0255817135073226,0.00010183701958483902,1.011598142899381
crucial,31,2022Q4,2022,7.211527296364192e-05,7.036641517992284e-05,0.0315770469630995,0.0001257502446356273,1.0248535864623394
crucial,32,2023Q1,2023,7.764677265951561e-05,7.066481878283263e-05,0.0453715362686002,0.00022454882736807678,1.0988038177546304
crucial,33,2023Q2,2023,8.47269429579006e-05,7.096448782906522e-05,0.0783600738841893,0.0002465954494483117,1.1939343966236395
crucial,34,2023Q3,2023,9.551563981882257e-05,7.126542768499928e-05,0.1455438832721339,0.00023788329982519024,1.3402801740138541
crucial,35,2023Q4,2023,0.00010514352164687012,7.15676437397711e-05,0.2014588297189642,0.0002382313633391428,1.469148852087196
crucial,36,2024Q1,2024,0.00010675442279631275,7.187114140537073e-05,0.2441403906410504,0.00021475319914005125,1.485358667037049
crucial,37,2024Q2,2024,0.00011464044301224439,7.217592611673857e-05,0.2684933101588826,0.00023033449204293307,1.5883473781385635
crucial,38,2024Q3,2024,0.00012081980486799218,7.248200333186338e-05,0.3374619590875166,0.0002157212640379656,1.6668938400448339
crucial,39,2024Q4,2024,0.00011609630800268624,7.278937853187965e-05,0.4010375087971567,0.00018077660795762167,1.594962209381131
crucial,40,2025Q1,2025,0.00012129496986459614,7.309805722116544e-05,0.4830392021193057,0.00017287652744049674,1.6593460137744311
crucial,41,2025Q2,2025,0.00013078379673515792,7.340804492744164e-05,0.6047204670325916,0.00016828783639417233,1.7816003254742436
crucial,42,2025Q3,2025,0.00011016328408103721,7.371934720187045e-05,0.736230847313499,0.00012322003983401215,1.4943605479762319
crucial,43,2025Q4,2025,0.00011674057488912926,7.403196961915515e-05,0.8525674304452211,0.00012412607800853047,1.5768940835922813
crucial,44,2026Q1,2026,9.92707077088583e-05,7.434591777763925e-05,0.9059333633046016,0.00010185874702183455,1.3352543176044507
robust,0,2015Q1,2015,6.608775798698461e-05,7.022757050347622e-05,0.0,,0.9410514633097454
robust,1,2015Q2,2015,7.237130503011487e-05,7.056317213092304e-05,0.0,,1.0256243142788
robust,2,2015Q3,2015,7.89166166330664e-05,7.090037752241207e-05,0.0,,1.1130634192761575
robust,3,2015Q4,2015,6.660536545385903e-05,7.123919434196781e-05,0.0,,0.9349539403005441
robust,4,2016Q1,2016,7.020466549102408e-05,7.157963029023946e-05,0.0,,0.9807911162206314
robust,5,2016Q2,2016,7.156644288374054e-05,7.192169310467567e-05,0.0,,0.9950605970799646
robust,6,2016Q3,2016,7.247660048588346e-05,7.226539055970105e-05,0.0,,1.002922698189916
robust,7,2016Q4,2016,7.285932308413792e-05,7.261073046689198e-05,0.0,,1.0034236347113914
robust,8,2017Q1,2017,7.327102404012658e-05,7.295772067515478e-05,0.0,,1.0042943140502811
robust,9,2017Q2,2017,7.047179872202087e-05,7.330636907090385e-05,0.0,,0.9613325501616194
robust,10,2017Q3,2017,7.298415477147784e-05,7.365668357824104e-05,0.0,,0.9908694123317565
robust,11,2017Q4,2017,7.327393556922123e-05,7.400867215913562e-05,0.0,,0.990072290604883
robust,12,2018Q1,2018,7.449694453215733e-05,7.436234281360535e-05,0.0,,1.001810079046183
robust,13,2018Q2,2018,7.560933713802269e-05,7.471770357989825e-05,0.0,,1.0119333640543566
robust,14,2018Q3,2018,8.160792845495382e-05,7.50747625346753e-05,0.0,,1.0870221323345646
robust,15,2018Q4,2018,8.0068604767669e-05,7.543352779319387e-05,0.0,,1.061445846562851
robust,16,2019Q1,2019,7.936526543222996e-05,7.579400750949273e-05,0.0,,1.0471179456013056
robust,17,2019Q2,2019,7.033291679529345e-05,7.615620987657651e-05,0.0,,0.9235348884782916
robust,18,2019Q3,2019,7.450689001021438e-05,7.652014312660251e-05,0.0,,0.9736898934825932
robust,19,2019Q4,2019,7.472616287148877e-05,7.688581553106765e-05,0.0,,0.9719109091233321
robust,20,2020Q1,2020,7.378725048443776e-05,7.725323540099644e-05,0.0066251231857163,-0.0004459045715408139,0.9551347603945922
robust,21,2020Q2,2020,6.947165453803289e-05,7.76224110871299e-05,0.0082047179568557,-0.0009158007135050317,0.894994803241194
robust,22,2020Q3,2020,7.587146266611766e-05,7.799335098011533e-05,0.0099446543138359,-0.00013537638989116925,0.9727939845213389
robust,23,2020Q4,2020,8.427319434086866e-05,7.836606351069706e-05,0.0120938189286729,0.0005668082061465978,1.0753786851800369
robust,24,2021Q1,2021,7.709125936122341e-05,7.8740557149908e-05,0.0134601634650189,-4.379122286679755e-05,0.9790540244013689
robust,25,2021Q2,2021,7.708858909260733e-05,7.911684040926211e-05,0.015056340729309,-5.5593933816679515e-05,0.9743638483771233
robust,26,2021Q3,2021,7.617998169713659e-05,7.949492184094832e-05,0.0169425234059064,-0.00011616307221300083,0.9582999760608081
robust,27,2021Q4,2021,8.01863093340757e-05,7.987481003802413e-05,0.0186303001379809,9.65948464166402e-05,1.0038998439671192
robust,28,2022Q1,2022,8.102239904650333e-05,8.025651363461145e-05,0.020437028289517,0.00011773189415677571,1.0095429688782493
robust,29,2022Q2,2022,7.99769370021284e-05,8.064004130609269e-05,0.0224213957963651,5.106541936967476e-05,0.9917769845696472
robust,30,2022Q3,2022,8.704353761225705e-05,8.102540176930797e-05,0.0255817135073226,0.00031627687705560717,1.0742746806746317
robust,31,2022Q4,2022,8.143525527462107e-05,8.141260378275319e-05,0.0315770469630995,8.212994419442462e-05,1.000278230775278
robust,32,2023Q1,2023,8.08753286952543e-05,8.180165614677912e-05,0.0453715362686002,6.138516757912408e-05,0.9886759327969755
robust,33,2023Q2,2023,8.776328784468773e-05,8.219256770379141e-05,0.0783600738841893,0.0001532838756207474,1.0677764461742123
robust,34,2023Q3,2023,7.984413730639578e-05,8.258534733845155e-05,0.1455438832721339,6.375109631788243e-05,0.9668075497603499
robust,35,2023Q4,2023,8.463565209964776e-05,8.298000397787869e-05,0.2014588297189642,9.119829912075581e-05,1.0199523745770178
robust,36,2024Q1,2024,9.185412534291638e-05,8.337654659185309e-05,0.2441403906410504,0.00011810074248915353,1.1016782188468772
robust,37,2024Q2,2024,8.946146266620423e-05,8.377498419301909e-05,0.2684933101588826,0.00010495420266151702,1.0678780011474953
robust,38,2024Q3,2024,9.805837581514368e-05,8.417532583709058e-05,0.3374619590875166,0.00012531492573626823,1.164930160233912
robust,39,2024Q4,2024,0.0001056621688306587,8.457758062305666e-05,0.4010375087971567,0.0001371526833131807,1.2492928746871033
robust,40,2025Q1,2025,0.00011633079524904487,8.498175769338842e-05,0.4830392021193057,0.0001498813298567127,1.3688913762970496
robust,41,2025Q2,2025,0.00014060062807335887,8.538786623424675e-05,0.6047204670325916,0.00017669081503312773,1.6466113310250137
robust,42,2025Q3,2025,0.0001555481022303002,8.579591547569112e-05,0.736230847313499,0.0001805381923160793,1.813001252657211
robust,43,2025Q4,2025,0.00017548093332037413,8.620591469188936e-05,0.8525674304452211,0.00019091906164129166,2.0356020111562505
robust,44,2026Q1,2026,0.00019680436282564054,8.661787320132842e-05,0.9059333633046016,0.00020824546093292648,2.272098766131125
seamless,0,2015Q1,2015,2.657684637546298e-07,3.9747002364741524e-07,0.0,,0.6686503332145263
seamless,1,2015Q2,2015,7.402600394175408e-07,3.9648537542365663e-07,0.0,,1.8670550928304745
seamless,2,2015Q3,2015,2.1812221291615917e-07,3.95503166458375e-07,0.0,,0.5515056045426519
seamless,3,2015Q4,2015,4.2342889671874784e-07,3.945233907088216e-07,0.0,,1.0732669004947795
seamless,4,2016Q1,2016,6.589924795778231e-07,3.935460421472172e-07,0.0,,1.6744990649183256
seamless,5,2016Q2,2016,4.2726234557457047e-07,3.9257111476071515e-07,0.0,,1.0883692903259088
seamless,6,2016Q3,2016,2.9023810263225645e-07,3.915986025513643e-07,0.0,,0.7411622532391116
seamless,7,2016Q4,2016,4.3628337176130494e-07,3.9062849953607223e-07,0.0,,1.116875425831588
seamless,8,2017Q1,2017,4.3822382799118766e-07,3.896607997465684e-07,0.0,,1.1246289805805567
seamless,9,2017Q2,2017,1.6970932865026097e-07,3.8869549722936726e-07,0.0,,0.436612540819109
seamless,10,2017Q3,2017,4.659464320872062e-07,3.87732586045732e-07,0.0,,1.2017211058764328
seamless,11,2017Q4,2017,4.613259322301441e-07,3.8677206027163756e-07,0.0,,1.1927591975132483
seamless,12,2018Q1,2018,4.5374661675178886e-07,3.858139139977345e-07,0.0,,1.1760763422193563
seamless,13,2018Q2,2018,4.2026412759891335e-07,3.848581413293125e-07,0.0,,1.0919974984738725
seamless,14,2018Q3,2018,3.9789336155511367e-07,3.8390473638626425e-07,0.0,,1.0364377509392717
seamless,15,2018Q4,2018,5.113870742460612e-07,3.8295369330304904e-07,0.0,,1.335375746961074
seamless,16,2019Q1,2019,3.459018832397432e-07,3.8200500622865687e-07,0.0,,0.905490445412374
seamless,17,2019Q2,2019,4.141659982592227e-07,3.810586693265723e-07,0.0,,1.0868824976247344
seamless,18,2019Q3,2019,2.887863953884278e-07,3.8011467677473885e-07,0.0,,0.7597349248357662
seamless,19,2019Q4,2019,3.5685846643499893e-07,3.791730227655227e-07,0.0,,0.9411494093968735
seamless,20,2020Q1,2020,4.4843080404906926e-07,3.78233701505678e-07,0.0066251231857163,1.0973825749474765e-05,1.1855918768315719
seamless,21,2020Q2,2020,3.2600494855951617e-07,3.7729670721630843e-07,0.0082047179568557,-5.874198947662831e-06,0.8640545817767074
seamless,22,2020Q3,2020,7.384083957773008e-07,3.7636203413283566e-07,0.0099446543138359,3.678249041415642e-05,1.9619630271120336
seamless,23,2020Q4,2020,5.109287816671781e-07,3.7542967650496124e-07,0.0120938189286729,1.157942619417778e-05,1.3609174064864482
seamless,24,2021Q1,2021,4.1465491364172164e-07,3.7449962859663195e-07,0.0134601634650189,3.3577683793400914e-06,1.1072238314242504
seamless,25,2021Q2,2021,2.9662133468724493e-07,3.7357188468600424e-07,0.015056340729309,-4.737268217980224e-06,0.7940140755950144
seamless,26,2021Q3,2021,3.2779682313742075e-07,3.7264643906540936e-07,0.0169425234059064,-2.274516256448615e-06,0.879645660802581
seamless,27,2021Q4,2021,5.823929194753203e-07,3.717232860413181e-07,0.0186303001379809,1.1679626640991458e-05,1.5667377894926542
seamless,28,2022Q1,2022,2.9702712481406516e-07,3.7080241993430577e-07,0.020437028289517,-3.2390812713302903e-06,0.8010387981467024
seamless,29,2022Q2,2022,4.152157272474717e-07,3.698838350790171e-07,0.0224213957963651,2.391697846131962e-06,1.1225571054187065
seamless,30,2022Q3,2022,6.999114866482658e-07,3.689675258241319e-07,0.0255817135073226,1.3305706917006952e-05,1.896946039044851
seamless,31,2022Q4,2022,3.666878286286877e-07,3.6805348653232956e-07,0.0315770469630995,3.248050502476524e-07,0.9962895123844401
seamless,32,2023Q1,2023,5.165689657181911e-07,3.671417115802549e-07,0.0453715362686002,3.6605557422034314e-06,1.4070015730295804
seamless,33,2023Q2,2023,5.16824661580789e-07,3.6623219535848344e-07,0.0783600738841893,2.2880331681966493e-06,1.4111939587258278
seamless,34,2023Q3,2023,8.981691163248555e-07,3.6532493227148686e-07,0.1455438832721339,4.0263800867301e-06,2.4585486425475933
seamless,35,2023Q4,2023,7.102292483886526e-07,3.6441991673759856e-07,0.2014588297189642,2.0809459788290906e-06,1.9489309331576816
seamless,36,2024Q1,2024,7.450148726698185e-07,3.635171431889794e-07,0.2441403906410504,1.9261333431513186e-06,2.0494628289992702
seamless,37,2024Q2,2024,9.474416777871437e-07,3.6261660607158315e-07,0.2684933101588826,2.5407903243273066e-06,2.612791752841324
seamless,38,2024Q3,2024,1.366874329544427e-06,3.6171829984512295e-07,0.3374619590875166,3.340294114485698e-06,3.778836542496418
seamless,39,2024Q4,2024,9.245439772682637e-07,3.608222189830365e-07,0.4010375087971567,1.7664806572074659e-06,2.5623255127526656
seamless,40,2025Q1,2025,1.4728869738448823e-06,3.599283579724526e-07,0.4830392021193057,2.66400349512362e-06,4.092167069418884
seamless,41,2025Q2,2025,1.5288507821788356e-06,3.5903671131415684e-07,0.6047204670325916,2.293507486885957e-06,4.258201832851272
seamless,42,2025Q3,2025,1.4115629715118976e-06,3.581472735225582e-07,0.736230847313499,1.7889698230438742e-06,3.941291965253476
seamless,43,2025Q4,2025,2.3549971879651436e-06,3.572600391256548e-07,0.8525674304452211,2.7004613830900214e-06,6.591829284150217
seamless,44,2026Q1,2026,1.3305083683986966e-06,3.563750026650007e-07,0.9059333633046016,1.4316564805215166e-06,3.733450321849313
seamlessly,0,2015Q1,2015,3.986526956319447e-07,4.859642762783814e-07,0.0,,0.8203333353737696
seamlessly,1,2015Q2,2015,6.096259148144453e-07,4.886160517076985e-07,0.0,,1.247658386751358
seamlessly,2,2015Q3,2015,4.798688684155502e-07,4.912822971572842e-07,0.0,,0.9767680846475119
seamlessly,3,2015Q4,2015,2.964002277031235e-07,4.939630915861197e-07,0.0,,0.6000452923544952
seamlessly,4,2016Q1,2016,5.271939836622584e-07,4.966585143840442e-07,0.0,,1.0614818197893663
seamlessly,5,2016Q2,2016,5.127148146894845e-07,4.993686453741055e-07,0.0,,1.0267260859066967
seamlessly,6,2016Q3,2016,2.487755165419341e-07,5.020935648149253e-07,0.0,,0.4954764091303067
seamlessly,7,2016Q4,2016,8.329046188170367e-07,5.048333534030719e-07,0.0,,1.6498605197189185
seamlessly,8,2017Q1,2017,7.011581247859002e-07,5.07588092275456e-07,0.0,,1.3813525877699242
seamlessly,9,2017Q2,2017,5.515553181133482e-07,5.103578630117291e-07,0.0,,1.0807226812544912
seamlessly,10,2017Q3,2017,5.083051986405885e-07,5.131427476367011e-07,0.0,,0.9905727031739374
seamlessly,11,2017Q4,2017,5.766574152876802e-07,5.159428286227689e-07,0.0,,1.1176769659285304
seamlessly,12,2018Q1,2018,6.18745386479712e-07,5.18758188892359e-07,0.0,,1.1927433623763
seamlessly,13,2018Q2,2018,6.494991062892297e-07,5.21588911820383e-07,0.0,,1.245231812966328
seamlessly,14,2018Q3,2018,5.172613700216478e-07,5.24435081236707e-07,0.0,,0.9863210691433106
seamlessly,15,2018Q4,2018,1.0958294448129882e-06,5.272967814286338e-07,0.0,,2.0782024154291214
seamlessly,16,2019Q1,2019,3.843354258219369e-07,5.301740971433994e-07,0.0,,0.7249230543188596
seamlessly,17,2019Q2,2019,5.647718158080309e-07,5.330671135906823e-07,0.0,,1.0594760048200857
seamlessly,18,2019Q3,2019,4.331795930826417e-07,5.35975916445128e-07,0.0,,0.8082071969869744
seamlessly,19,2019Q4,2019,3.21172619791499e-07,5.389005918488829e-07,0.0,,0.5959774857355535
seamlessly,20,2020Q1,2020,5.299636775125364e-07,5.418412264141503e-07,0.0066251231857163,-1.250963008112648e-06,0.9780792816740463
seamlessly,21,2020Q2,2020,7.172108868309356e-07,5.447979072257517e-07,0.0082047179568557,2.1558680469894346e-05,1.3164714425632693
seamlessly,22,2020Q3,2020,7.384083957773008e-07,5.477707218437075e-07,0.0099446543138359,1.9717635044664964e-05,1.3480245773120876
seamlessly,23,2020Q4,2020,5.409834158828944e-07,5.507597583058288e-07,0.0120938189286729,-2.576153695667988e-07,0.982249352325582
seamlessly,24,2021Q1,2021,5.874277943257724e-07,5.537651051303254e-07,0.0134601634650189,3.054677466479552e-06,1.0607887511935672
seamlessly,25,2021Q2,2021,7.580322997562926e-07,5.567868513184272e-07,0.015056340729309,1.3922946136364135e-05,1.3614407343875528
seamlessly,26,2021Q3,2021,8.52271740157294e-07,5.598250863570193e-07,0.0169425234059064,1.7820928807088714e-05,1.5223893336101262
seamlessly,27,2021Q4,2021,9.808722854321185e-07,5.628799002212929e-07,0.0186303001379809,2.2999039388531415e-05,1.7425960405523349
seamlessly,28,2022Q1,2022,4.29039180286983e-07,5.659513833774092e-07,0.020437028289517,-6.133271280059142e-06,0.758084868927469
seamlessly,29,2022Q2,2022,8.62371125821672e-07,5.690396267851799e-07,0.0224213957963651,1.36516996761674e-05,1.5154851880767677
seamlessly,30,2022Q3,2022,7.317256451322778e-07,5.721447219007566e-07,0.0255817135073226,6.8102305008632305e-06,1.2789170591338637
seamlessly,31,2022Q4,2022,6.722610191525942e-07,5.752667606793452e-07,0.0315770469630995,3.646936463884814e-06,1.1686074445857193
seamlessly,32,2023Q1,2023,3.551411639312564e-07,5.784058355779259e-07,0.0453715362686002,-4.342403332640207e-06,0.6139999669547075
seamlessly,33,2023Q2,2023,1.0982524058591766e-06,5.815620395579907e-07,0.0783600738841893,7.175358353032862e-06,1.8884527035050127
seamlessly,34,2023Q3,2023,1.1459399070351605e-06,5.847354660882981e-07,0.1455438832721339,4.440647705955761e-06,1.9597578281015668
seamlessly,35,2023Q4,2023,1.8051660063211587e-06,5.879262091476399e-07,0.2014588297189642,6.630053024197508e-06,3.070395533035075
seamlessly,36,2024Q1,2024,1.3037760271721824e-06,5.911343632276245e-07,0.2441403906410504,3.510117420776368e-06,2.2055493780694753
seamlessly,37,2024Q2,2024,1.378096985872209e-06,5.943600233354759e-07,0.2684933101588826,3.5133786092099315e-06,2.318623278427269
seamlessly,38,2024Q3,2024,1.4263036482202717e-06,5.976032849968465e-07,0.3374619590875166,3.0532885582768255e-06,2.3867065058516173
